normalized_brand,primary_brand_db,parent_company,ownership_resolution_status,category_scope,market_scope,region_codes_include,country_or_region,brand_mapping_source,source_note,review_decision,proposed_company_from_review,current_company_from_review,review_product_count,review_note,example_product_names,example_off_brands_raw,candidate_action,ownership_resolution_status_original,status_correction_note
general mills,general mills,Manual review / complex ownership,manual_review,cereals,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,245,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Lucky Charms | Lucky Charms | Chex Cinnamon gluten free | Total raisin bran cereal | Cinnamon Toast Crunch Cereal,General Mills | General Mills | General Mills | General Mills | General Mills,append_candidate,,
franprix,franprix,Manual review / complex ownership,manual_review,dairies,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,241,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Gouda Cumin | Beaufort | Yaourt à la grecque sur lit de miel | Beaufort | Beaufort au lait cru,franprix | franprix | Franprix | Franprix | Franprix,append_candidate,,
la vie claire,la vie claire,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,240,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Sablés multigraines bio | Sable citron | Cookie tout chocolat bio | Biscuit sables carré | Madeleines,La Vie Claire | La vie claire | La Vie Claire | La vie claire | La Vie Claire,append_candidate,,
netto,netto,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,238,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Chausson à la compote de pommes | Croissant Pur Beurre X5 | Pain au Chocolat Pur beurre (x5) | Gaufrettes fourrées Noisettes | Citrouille d'halloween,"Netto | Netto | Netto | Netto | Netto, SAS Patrelle",append_candidate,,
franprix,franprix,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,235,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Cookies aux pépites de chocolat | Tortillas | Chocolat Lait aux noisettes entières | Chocolat noir aux noisettes entières torréfiées | Le chocolat noir aux noisettes entières,Franprix | Franprix | Franprix | Franprix | Franprix,append_candidate,,
Dannon,dannon,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,231,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Greek nonfat yogurt, peach | Light and Fit Greek Pumpkin Pie Yogurt | Lowfat yogurt | Coffee lowfat yogurt | Low Fat Yogurt Strawberry","Dannon, The Dannon Company Inc. | Dannon | Dannon | Dannon | Dannon",append_candidate,,
meijer,meijer,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,227,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Party cheese | Sharp Cheddar | Pasteurized process cheese snack | Organic monterey jack cheese | Organic mild cheddar cheese,Meijer | Meijer | Meijer | Meijer | Meijer,append_candidate,,
asda,asda,Manual review / complex ownership,manual_review,dairies,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,223,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Extra Special Madagascan Vanilla Portuguese Custard Tart | Swede Portion | Grated mature british cheddar | St Endellion Cornish Brie,"ASDA | Asda,Grower's Selection | Asda | Asda | Asda,Asda Extra Special",append_candidate,,
M&S,m&s,Manual review / complex ownership,manual_review,snacks,FRANCE|UK_IE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,219,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Curiously Strong Mints | All Butter Belgian White Chocolate Chunk Cookies | All Butter Fruity Flapjack Cookies | Cranberry & Orange Cookies | Triple Belgian Chocolaté Chunk Cookies | Cookies pépites chocolat et noisette | All butter viennese swirls | Decorated hollow white chocolate Arendelle Castle | Cantina Style Corn Tortillas | Belgian milk chocolate coated brazil nuts,Marks & Spencer | Marks & Spencer | Marks & Spencer | Marks & Spencer | Marks & Spencer | M&S | M&s | M&S | M&S | M&S,append_candidate,,
eco+,eco+,Manual review / complex ownership,manual_review,dairies,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,216,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Emmental eco+ | Emmental | Emmental | emmental | Emmental,"Eco+ | Eco+, €co+ | Eco+ | Eco+, €co+ | Eco+",append_candidate,,
asda,asda,Manual review / complex ownership,manual_review,snacks,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,215,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,4 Milk Chocolate Shortbreads | Choc Muffin 6pk | Almond Croissant | Milk Chocolate Shortbreads | Extra Special Triple Chocolate cookies,"Asda | Asda,Asda Baker's Selection | Asda | Asda | Asda",append_candidate,,
solevita,solevita,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,215,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Jus de pomme , pur fruits pressé | Pur jus orange bio | Jus de citron | Jus d’orange | Jus multifruits | jus de cramberry | Jus d'orange | Multivitamin Fruit & Carrot Juice | Jus de Tomate | CRANBERRY","Solevita | Solevita | Solevita | Solevita | Solevita | Lidl, solevita | Lidl, SOLEVITA | Lidl, Solevita, Vitafit | Lidl, Solevita | Lidl, Solevita",append_candidate,,
trader joes,trader joes,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,215,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Milk Vitamin D added | Reduced fat milk | 2% Milkfat reduced fat milk | Milk | Half & Half,Trader Joe's | Trader Joe’s | Trader Joe's | Trader Joe's | Trader Joe's,append_candidate,,
chobani,chobani,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,214,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,greek yogurt | Greek Yogurt Peach on the Bottom | Mango | Greek yogurt strawberry | Flip Greek Yogurt Cookies & Cream,Chobani | Chobani | Chobani | Chobani | Chobani,append_candidate,,
belle france,belle france,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,210,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Sirop de pamplemousse | Sauvignon | Pur jus d'orange avec pulpe | Sirop de menthe | Limonade,Belle France | Belle France | Belle France | Belle France | belle France,append_candidate,,
kind,kind,Manual review / complex ownership,manual_review,snacks,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,198,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Chocolate Chunk Energy Bar, Chocolate Chunk | Simple Crunch Peanut Butter Granola Bars | Kind, fruit & nut bar | Fruit & Nut Bar, Almond & Apricot | Kind, fruit & nut bar","Kind | Kind | Kind, Kind Inc. | Kind | Kind, Kind Inc.",append_candidate,,
San Pellegrino,san pellegrino,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,194,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"San Pellegrino | Woda San Pellegrino | S.pellecrino | Sanpellegrino aranciata | Cocktail | Sanpellecrino Orange Sanguine | Acqua Panna Natural Spring Water, | San pellegrino | momenti | Limonata | Sanpellegrino Sparkling Grapefruit Beverage, Pompelmo | Sanpellecrino Orange | Sanpellegrino Sparkling Orange Beverage, Aranciata | Sanpellegtino clementina e pesca | sanpellegrino aranciata rossa | Essenza saveur mandarine & fraise","Nestlé,San Pellegrino | Nestlé, San Pellegrino | Nestlé, San Pellegrino | Nestlé, San Pellegrino | Nestlé, San Pellegrino | San Pellegrino | San Pellegrino | San Pellegrino | San Pellegrino, sanpellegrino | San Pellegrino | Sanpellegrino | SanPellegrino | Sanpellegrino | Sanpellegrino | SANPELLEGRINO | S.Pellegrino | San Pellegrino, Nestlé",append_candidate,,
snyder's of hanover,snyder's of hanover,Manual review / complex ownership,manual_review,snacks,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,193,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Sticks Pretzels | Pretzel pieces, bacon cheddar | Snyder's of hanover, sourdough hard pretzel pieces, jalapeno, jalapeno | Snyder's of hanover, hard pretzel pieces, hot buffalo wing & buttermilk ranch, hot buffalo wing & buttermilk ranch | Snyder's of hanover, multigrain braided twists pretzels",Snyder's Of Hanover | Snyder's Of Hanover | Snyder's Of Hanover | Snyder's Of Hanover | Snyder's Of Hanover,append_candidate,,
jardin bio,jardin bio,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,192,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,infusion thym citronné | Infusion brûleur de graisse arôme naturel de vanille bio | Pur jus de citron | Orange pour jus 15days | Pur jus de pamplemousse rose biologique | Lait de coco concentré sucré,"Jardin bio | Jardin Bio, Léa Nature | Jardin Bio, Léa Nature | Jardin Bio, Léa Nature | Jardin bio | Jardin Bio étic, Jardin bio",append_candidate,,
lipton,lipton,Manual review / complex ownership,manual_review,beverages,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,192,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Lipton Lemon Iced Tea 20 Fluid Ounce Plastic Bottle | Iced tea | Diet Iced Tea, Lemon Flavor With Other Natural Flavors | Diet iced tea | Green tea","Lipton, Unilever | Lipton, Unilever | Lipton, Unilever | Lipton, Unilever | Lipton,Unilever",append_candidate,,
morrisons,morrisons,Manual review / complex ownership,manual_review,dairies,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,191,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Devonshire Farmhouse Yoghurt | Extra Mature Cheddar | Bleu d'Auvergne | Morrisons organic semi skimmed milk | British Whole Milk,"Morrisons | Morrisons | Morrisons | Morrisons | Morrisons,Morrisons Organic",append_candidate,,
kraft,kraft,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,190,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Colby Natural Cheese, Colby | Kraft, Natural Pepper Jack Cheese | Mozzarella Low-Moisture Part-Skim Natural Cheese, Mozzarella | Sharp Cheddar Natural Cheese, Sharp Cheddar | Monterey Jack Cheese",Kraft | Kraft | Kraft | Kraft | Kraft,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,190,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"NESPRESSO | Darjeeling Black tea | Nesquik | Ricoré | Nestle, Coffee Mate 170g",Nestlé | Nestlé | Nestlé | Nestlé | Nestlé,append_candidate,,
