gtin,region,reviewed_brand,reviewed_company,reviewed_category,source,status,audit_note,audit_basis,audit_source,reviewed_at
7613037084566,,Nesquik,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613036348164,,Nestea,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
5000112545876,,Nestea,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613036347419,,Nestea,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
8390937,,Nestea,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
5000112580495,,Nestea,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
9556001004673,,Milo,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
9300605043329,,Milo,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
8850127009873,,Milo,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613032632885,,Nesquik,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
8690632047928,,Nesquik,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613033149627,,Nesquik,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613031722662,,Nestlé Pure Life,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
68274264498,,Nestlé Pure Life,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
50000137213,,Coffee mate,Nestlé,beverages,nestle_top9_product_audit_20260902,active,Product explicitly identifies Coffee mate; replace generic Nestlé brand.,Step 1 residual QA: product identity + ownership research,Product-name evidence in current audit,2026-09-02
7613035870024,,Nesquik,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
3700123300137,,Nestlé Pure Life,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
3700123300380,,Nestlé Pure Life,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
613445272903,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
8005200005710,,Vera,Acqua Vera S.p.A.,beverages,nestle_top9_product_audit_20260902,active,Vera water is no longer Nestlé; the Vera business transferred to the Acqua Vera vehicle in 2020.,Step 1 residual QA: product identity + ownership research,https://www.acquavera.eu/wp-content/uploads/2025/05/AV_Bilancio-Sostenibilita-2024.pdf,2026-09-02
7478448,,Perrier,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
17011273,,Nestlé Pure Life,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
3700123300014,,Nestlé Pure Life,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
3700123300021,,Nestlé Pure Life,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
8697713550032,,Nestlé Pure Life,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
3700123300748,,Nestlé Pure Life,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613033760778,,Nestlé Pure Life,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
2614035274497,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
3033710078467,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
3533244,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
36620357,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
4376595505913,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
4613440227775,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
4673445447776,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613035369672,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613035676649,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
9615441655491,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
3033754468441,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613287001979,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613035525450,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
16139204,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
12849107,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
4613464541239,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613038327174,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613035447776,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613035272903,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613287203052,,Ricoré,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
