review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c2_reinclude,scenario_c2_rule,scenario_c2_proposed_treatment,scenario_c2_review_status,scenario_c2_rationale
36,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5060229013675,Tisane Bio Amour Pukka,pukka,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/506/022/901/3675/front_fr.22.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.4,0.6,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
37,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000294821,Fanta sans sucre,fanta,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/029/4821/front_fr.26.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.4,0.6,0.6,0.6,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,10.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
38,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000040350,Thé noir glacé saveur framboise menthe,fuze tea,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/004/0350/front_fr.42.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.0,0.8,1.2,0.6,0.6,0.0,0.2,0.0,0.2,0.0,,0.6,0.0,10.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
39,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5400113544913,Sirop peche 0%,delhaize,Ahold Delhaize,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/540/011/354/4913/front_fr.11.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,16.0,6.1,9.9,0.61875,0.61875,0.1,1.2,0.1,0.4,0.1,,0.1,0.625,7.5,0.625,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
40,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5400601101635,Lemon juice from concentrate,365,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/540/060/110/1635/front_en.22.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,24.0,8.9,15.1,0.6291666666666667,0.6291666666666667,0.3,1.7,0.1,1.7,0.0,,0.0,1.25,7.083333333333333,0.4166666666666667,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
41,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410228141167,bière de table,piedbuf,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/814/1167/front_en.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,9.0,3.2,5.8,0.6444444444444444,0.6444444444444444,0.2,0.6,0.0,0.1,0.0,,0.2,2.2222222222222223,6.666666666666667,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10;plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
42,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3583788386711,Hydra drink Ananas Coco,aptonia,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/358/378/838/6711/front_fr.57.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.0,3.3,-1.2999999999999998,-0.6499999999999999,0.6499999999999999,0.1,0.5,0.1,0.1,0.1,,0.0,5.0,25.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
43,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3092719701054,Sirop Menthe 0% De Sucres,teisseire,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/309/271/970/1054/front_fr.14.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,15.0,4.93,10.07,0.6713333333333333,0.6713333333333333,0.01,1.2,0.01,1.0,0.01,,0.03,0.0666666666666666,8.0,0.0666666666666666,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
44,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20229108,Cola Zero,freeway,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/022/9108/front_fr.30.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,1.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.7000000000000002,0.1,0.1,0.1,0.1,0.1,,0.0,10.0,10.0,10.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
45,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3254380006085,Eau de Source,colruyt,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/438/000/6085/front_fr.27.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,1.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.7000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.4,10.0,10.0,10.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
46,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,7613033590146,Capsules NESCAFE DOLCE GUSTO Lungo Intenso 16 Capsules,nestle,Nestlé,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/761/303/359/0146/front_fr.85.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,1.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.7000000000000002,0.1,0.1,0.1,0.1,0.1,19.8,0.0,10.0,10.0,10.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
47,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410188033731,Pepsi Max Lemon,pepsi,PepsiCo,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/018/803/3731/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.69999998807907,0.15999999642372,0.5399999916553501,0.7714285726449943,0.7714285726449943,0.03999999910593,0.0,0.0,0.0,0.0,0.004,0.0,5.714285683875142,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
48,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5034033000183,VIT-HIT Perform,unknown,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/503/403/300/0183/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,5.0,8.9,-3.9,-0.78,0.78,0.5,0.6,0.5,0.6,0.1,0.5,0.01,10.0,12.0,10.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
49,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410221305382,Citron vert à diluer sans sucres ajoutés,pulco,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/130/5382/front_fr.32.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,22.0,4.8,17.2,0.7818181818181817,0.7818181818181817,0.2,1.0,0.0,0.8,0.0,,0.01,0.9090909090909092,4.545454545454546,0.0,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
50,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20229184,"Freeway Citron 0%, Limonade",freeway,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/022/9184/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,6.0,1.3,4.7,0.7833333333333333,0.7833333333333333,0.1,0.0,0.1,0.0,0.1,0.0,0.03,1.6666666666666667,0.0,1.6666666666666667,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
51,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000228321,Sans sucre,sprite,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/022/8321/front_en.47.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.16,0.84,0.84,0.84,0.04,0.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
52,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3092719701085,Zitrone / Limette 0% Zucker,teisseire,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/309/271/970/1085/front_fr.16.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,22.0,2.8,19.2,0.8727272727272727,0.8727272727272727,0.0,0.7,0.0,0.5,0.0,0.0,0.0,0.0,3.1818181818181817,0.0,True,False,False,True,small_absolute_kcal_gap_le20,include_in_market_overview_calculations_and_charts,pending_julia_review,"Absolute kcal gap is <=20, so the percentage difference is not treated as material enough for Market Overview exclusion."
53,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,4060800145697,Pepsi Max Cool Lemon,pepsi,PepsiCo,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/406/080/014/5697/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,5.0,0.4,4.6,0.92,0.92,0.1,0.0,0.0,0.0,0.0,0.0,0.03,2.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
54,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3760077984272,Nos racines -vin bio- côtes de Bordeaux,famille raymond,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/376/007/798/4272/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,79.0,3.6,75.4,0.9544303797468356,0.9544303797468356,0.0,0.9,0.0,0.2,0.0,,0.0,0.0,1.139240506329114,0.0,True,False,False,True,plausible_alcohol_formula_exception_energy_le100,include_in_market_overview_calculations_and_charts,pending_julia_review,Alcohol/fermented beverage name pattern with plausible energy <=100 kcal/100g; macro formula does not capture alcohol energy.
56,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5000112545340,,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/500/011/254/5340/front_da.17.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.2,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
57,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000016560,Coca-cola 1 litre zero light,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/001/6560/front_fr.15.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.2,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
58,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,50112579,Coca Cola zéro,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/005/011/2579/front_fr.17.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.3,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.01,0.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
